gene	Median	class	Mean	stdev	Predicted_0.4
AT1G24100	0.921020349	SM	0.913766332	0.04535093	SM
AT1G74540	0.956362769	SM	0.944537568	0.04409833	SM
AT1G62540	0.887940032	SM	0.887412858	0.047751009	SM
AT2G34660	0.753238303	SM	0.751226284	0.084613779	SM
AT5G66220	0.437511923	SM	0.440417286	0.106193408	SM
AT3G53300	0.939303372	SM	0.927788656	0.051176252	SM
AT4G39940	0.61346311	SM	0.618306471	0.08542219	SM
AT5G57350	0.402041216	SM	0.403106748	0.119151735	SM
AT2G28190	0.434988098	SM	0.440408906	0.085534771	SM
AT5G63600	0.910021137	SM	0.89761325	0.057631539	SM
AT1G30530	0.952010241	SM	0.942490702	0.033214003	SM
AT5G08640	0.926788978	SM	0.909805552	0.053999392	SM
AT1G02050	0.446186596	SM	0.447428147	0.081642712	SM
AT3G47780	0.641910599	SM	0.64453406	0.092982426	SM
AT5G17050	0.952390751	SM	0.936697036	0.046663892	SM
AT4G36470	0.485356387	SM	0.496315111	0.117812979	SM
AT4G10500	0.844794031	SM	0.831258945	0.095620599	SM
AT1G78955	0.588335629	SM	0.575809111	0.168343532	SM
AT3G24503	0.60014566	SM	0.58851628	0.109557744	SM
AT4G33110	0.82944235	SM	0.812125118	0.103721779	SM
AT5G17030	0.952992219	SM	0.941133364	0.041378469	SM
AT5G49690	0.899998924	SM	0.883834436	0.061208979	SM
AT3G13610	0.916985502	SM	0.906771071	0.052620355	SM
AT1G69920	0.885120005	SM	0.87747982	0.062058207	SM
AT4G14090	0.949940782	SM	0.944044001	0.033456493	SM
AT2G40890	0.57038116	SM	0.576555749	0.10229561	SM
AT4G37430	0.879666332	SM	0.860910127	0.084223099	SM
AT1G66270	0.894676161	SM	0.88022061	0.09375325	SM
AT1G65880	0.761259128	SM	0.762064264	0.086308237	SM
AT3G28740	0.934468827	SM	0.929245484	0.038829004	SM
AT4G34135	0.72800241	SM	0.703541166	0.153024017	SM
AT1G12140	0.796054348	SM	0.787792725	0.097163898	SM
AT5G07480	0.786172654	SM	0.774714592	0.111867367	SM
AT5G42800	0.733837088	SM	0.731116123	0.082354184	SM
AT4G03070	0.589579871	SM	0.59075692	0.113105133	SM
AT5G63590	0.92667656	SM	0.919111845	0.050266458	SM
AT3G45070	0.665355792	SM	0.650149395	0.158813233	SM
AT2G44800	0.865036396	SM	0.842466462	0.086806854	SM
AT4G03050	0.921395441	SM	0.914522714	0.046032425	SM
AT1G27140	0.91427143	SM	0.909252653	0.050444982	SM
AT1G07240	0.701852738	SM	0.710277482	0.104592347	SM
AT1G74090	0.81955216	SM	0.811411596	0.060296579	SM
AT5G44020	0.481691685	SM	0.472090088	0.116989628	SM
AT4G13660	0.497484889	SM	0.499921382	0.079626807	SM
AT2G29420	0.92664582	SM	0.920023288	0.041593325	SM
AT3G43800	0.715750728	SM	0.721486298	0.095780539	SM
AT4G33120	0.86293199	SM	0.832362155	0.112185111	SM
AT5G26310	0.945154803	SM	0.935304454	0.042753971	SM
AT1G62570	0.884229867	SM	0.876394417	0.059645179	SM
AT5G07990	0.807565049	SM	0.800926003	0.076016966	SM
AT5G04370	0.878554155	SM	0.874138429	0.052255114	SM
AT5G64120	0.901884053	SM	0.885974866	0.069004334	SM
AT1G05250	0.447454654	SM	0.454082544	0.149709243	SM
AT5G59590	0.941631005	SM	0.935729303	0.044079137	SM
AT5G59580	0.890569948	SM	0.870728947	0.06602909	SM
AT5G04380	0.860077353	SM	0.845616401	0.069005221	SM
AT5G05260	0.889471776	SM	0.879636252	0.070453153	SM
AT4G34131	0.87971855	SM	0.875259844	0.059962782	SM
AT5G42580	0.956652108	SM	0.94548401	0.038123193	SM
AT5G16970	0.82545878	SM	0.825475114	0.073958885	SM
AT1G74100	0.79579397	SM	0.790933939	0.079121981	SM
AT2G25450	0.842914673	SM	0.830938599	0.081243944	SM
AT2G19070	0.417125717	SM	0.414265922	0.145504026	SM
AT1G21130	0.884582383	SM	0.868213327	0.063073108	SM
AT1G12200	0.912161821	SM	0.897897567	0.061246685	SM
AT1G21100	0.905537209	SM	0.895704556	0.048036303	SM
AT1G61810	0.817999049	SM	0.805312265	0.087038959	SM
AT4G30530	0.613321881	SM	0.610852314	0.106233769	SM
AT5G66690	0.903134152	SM	0.889812114	0.059645333	SM
AT4G22880	0.819546073	SM	0.796874939	0.121818763	SM
AT2G02930	0.716031405	SM	0.713878141	0.084930721	SM
AT4G15393	0.725284001	SM	0.676134913	0.176586249	SM
AT1G21120	0.891307128	SM	0.879514017	0.056573087	SM
AT1G13080	0.954753638	SM	0.949008027	0.029407392	SM
AT4G20860	0.876384027	SM	0.858763335	0.071351535	SM
AT5G26000	0.832437915	SM	0.806516949	0.1081432	SM
AT1G17180	0.940999957	SM	0.935345086	0.034037471	SM
AT1G61820	0.708985651	SM	0.704324564	0.100364107	SM
AT5G57740	0.260338002	unknown	0.266282585	0.074998209	GM
AT1G23220	0.170970426	unknown	0.184602401	0.063695133	GM
AT1G23460	0.265174559	unknown	0.29423146	0.162844031	GM
AT1G01950	0.148786693	unknown	0.155576588	0.049667751	GM
AT3G53620	0.24543401	unknown	0.252313289	0.054208936	GM
AT5G03430	0.113471829	unknown	0.125847897	0.060508304	GM
AT5G67030	0.31076459	unknown	0.316848976	0.073516941	GM
AT3G10340	0.349237695	unknown	0.359805273	0.087244546	GM
AT1G32975	0.351736263	unknown	0.382035284	0.182922713	GM
AT1G31530	0.348435441	unknown	0.360989041	0.101743795	GM
AT1G06730	0.138137094	unknown	0.142845158	0.055713258	GM
AT3G36659	0.147649086	unknown	0.203368027	0.141835613	GM
AT2G22240	0.379292862	unknown	0.381574507	0.082242783	GM
AT2G21380	0.257414264	unknown	0.264829629	0.076516859	GM
AT2G40280	0.350363831	unknown	0.359443018	0.105165182	GM
AT5G62670	0.386496416	unknown	0.385753754	0.08741051	GM
AT5G23140	0.053794629	unknown	0.061895285	0.033749291	GM
AT1G71170	0.312200811	unknown	0.324265237	0.066047246	GM
AT1G17890	0.218224686	unknown	0.235926833	0.070937868	GM
AT3G42570	0.213066748	unknown	0.249852447	0.143502594	GM
AT4G39850	0.217267239	unknown	0.228672967	0.073953413	GM
AT1G06130	0.147838207	unknown	0.155731484	0.058681212	GM
AT5G35680	0.177971237	unknown	0.189439259	0.060995079	GM
AT4G30570	0.225260508	unknown	0.243699277	0.075467979	GM
AT4G32530	0.063475165	unknown	0.071740002	0.035953968	GM
AT3G01590	0.284628358	unknown	0.295228131	0.094937163	GM
AT3G01260	0.354150215	unknown	0.364284738	0.095038865	GM
AT5G43935	0.337493886	unknown	0.364040489	0.184075638	GM
AT2G41510	0.376902112	unknown	0.384487825	0.094406519	GM
AT3G56460	0.152805724	unknown	0.162245716	0.066767052	GM
AT4G34260	0.114426474	unknown	0.121655768	0.044606608	GM
AT2G37040	0.386164826	unknown	0.387872763	0.089988402	GM
AT3G07690	0.18692923	unknown	0.192963105	0.048209969	GM
AT4G38570	0.126323209	unknown	0.13149405	0.048190952	GM
AT1G72000	0.355809789	unknown	0.359887929	0.090364753	GM
AT3G55320	0.262392904	unknown	0.270716766	0.097405555	GM
AT4G20430	0.378496738	unknown	0.395295602	0.113001994	GM
AT1G11800	0.088009224	unknown	0.099553924	0.051170257	GM
AT4G18800	0.308666334	unknown	0.336369577	0.132518872	GM
AT3G52260	0.158339871	unknown	0.16253912	0.051463896	GM
AT3G55140	0.254736775	unknown	0.278619758	0.105636959	GM
AT1G52340	0.39676978	unknown	0.399131825	0.118807738	GM
AT4G31590	0.273550729	unknown	0.278718112	0.088371184	GM
AT1G63440	0.25638694	unknown	0.265717102	0.086468752	GM
AT5G08410	0.197449489	unknown	0.211185046	0.06445398	GM
AT4G11030	0.210309528	unknown	0.216043447	0.083661307	GM
AT2G23400	0.374009552	unknown	0.382824541	0.093421287	GM
AT1G04580	0.252787372	unknown	0.290222963	0.150757082	GM
AT5G38530	0.288731476	unknown	0.295934082	0.064737769	GM
AT1G72250	0.269816581	unknown	0.281270966	0.093667661	GM
AT5G60860	0.280348358	unknown	0.326031633	0.130244315	GM
AT3G22421	0.261372866	unknown	0.314683105	0.169274389	GM
AT5G17780	0.403766701	unknown	0.398032058	0.094890668	GM
AT5G66150	0.213860747	unknown	0.230144162	0.073029917	GM
AT4G14360	0.363300607	unknown	0.364842709	0.078839943	GM
AT3G55810	0.351335721	unknown	0.358731341	0.138045855	GM
AT4G13840	0.375208338	unknown	0.38382805	0.074638346	GM
AT1G66200	0.259735219	unknown	0.261957379	0.086891319	GM
AT2G40850	0.278281179	unknown	0.320390675	0.1607877	GM
AT1G60990	0.130755974	unknown	0.152693812	0.070327373	GM
AT1G55740	0.309185564	unknown	0.307339946	0.079624334	GM
AT1G17160	0.154208085	unknown	0.16501849	0.058014628	GM
AT2G28070	0.233687228	unknown	0.233656713	0.087866583	GM
AT2G39920	0.27638911	unknown	0.281453291	0.07713564	GM
AT1G01860	0.085458212	unknown	0.090881611	0.034286218	GM
AT2G16530	0.353703286	unknown	0.365935056	0.129024274	GM
AT3G47670	0.255244912	unknown	0.281384788	0.142507358	GM
AT3G43600	0.355635767	unknown	0.362794511	0.081364393	GM
AT1G34040	0.321490682	unknown	0.338336695	0.126942823	GM
AT2G31570	0.321281054	unknown	0.338337352	0.081526841	GM
AT4G25090	0.332024937	unknown	0.344641169	0.094695218	GM
AT2G18450	0.243856751	unknown	0.255122183	0.086321576	GM
AT1G72620	0.281436399	unknown	0.30990912	0.165795919	GM
AT3G12270	0.159521191	unknown	0.170442902	0.058319168	GM
AT3G10250	0.263773285	unknown	0.266735403	0.08040818	GM
AT5G43850	0.304251204	unknown	0.321669725	0.072542972	GM
AT2G32520	0.095650661	unknown	0.101770658	0.040758713	GM
AT1G78910	0.25562094	unknown	0.28840135	0.144474154	GM
AT2G34300	0.260772208	unknown	0.270753633	0.095218875	GM
AT2G28100	0.248209526	unknown	0.259624935	0.06462211	GM
AT2G47340	0.346011978	unknown	0.349850488	0.086993143	GM
AT5G14470	0.276757012	unknown	0.289579869	0.084712375	GM
AT1G30540	0.152739304	unknown	0.15618914	0.055220403	GM
AT1G76150	0.237758506	unknown	0.251749998	0.075159442	GM
AT2G31830	0.239596526	unknown	0.251610227	0.080784138	GM
AT4G29530	0.332143021	unknown	0.338332849	0.080671919	GM
AT2G23460	0.167037856	unknown	0.174050512	0.055346709	GM
AT1G60680	0.348268934	unknown	0.355772185	0.105324156	GM
AT3G05120	0.209055979	unknown	0.240518964	0.107983581	GM
AT5G14310	0.333691585	unknown	0.338858105	0.111531277	GM
AT4G30000	0.173696536	unknown	0.182414832	0.064292623	GM
AT3G60160	0.167554511	unknown	0.213980016	0.140610266	GM
AT4G21490	0.194263567	unknown	0.208204928	0.082794031	GM
AT1G24340	0.269125354	unknown	0.287520657	0.106410966	GM
AT3G14130	0.248415507	unknown	0.287688078	0.128745641	GM
AT3G51480	0.235881534	unknown	0.247409887	0.115308725	GM
AT3G11430	0.376557848	unknown	0.389396079	0.114191724	GM
AT5G64840	0.364453074	unknown	0.360598457	0.07894825	GM
AT4G11410	0.345821352	unknown	0.357966714	0.107154566	GM
AT3G04480	0.043648127	unknown	0.052392777	0.033365079	GM
AT3G29680	0.253422381	unknown	0.293284307	0.145376288	GM
AT4G21990	0.377878179	unknown	0.397825068	0.093792604	GM
AT3G42640	0.334788159	unknown	0.335719029	0.093331759	GM
AT1G80950	0.130723375	unknown	0.142939355	0.058512515	GM
AT5G54670	0.260321703	unknown	0.266954647	0.090711657	GM
AT3G56300	0.121211086	unknown	0.132087148	0.050699395	GM
AT4G08160	0.367523664	unknown	0.374983852	0.091522304	GM
AT5G03370	0.226844608	unknown	0.230892694	0.057757068	GM
AT5G07920	0.222067703	unknown	0.237518929	0.072963974	GM
AT3G52010	0.222804151	unknown	0.266457527	0.147717999	GM
AT1G75000	0.271570567	unknown	0.324228053	0.174377932	GM
AT3G01270	0.395868977	unknown	0.389902507	0.140011892	GM
AT4G33060	0.346163409	unknown	0.381711218	0.173180974	GM
AT1G03130	0.332486165	unknown	0.335173031	0.106427785	GM
AT4G24430	0.242099238	unknown	0.247243127	0.073186234	GM
AT5G65930	0.231423628	unknown	0.23552001	0.076328536	GM
AT1G60690	0.185100177	unknown	0.195344452	0.057563211	GM
AT4G33200	0.128658009	unknown	0.148619594	0.08955078	GM
AT2G04520	0.160584872	unknown	0.169663938	0.057492791	GM
AT1G31500	0.074780686	unknown	0.080303425	0.034213533	GM
AT1G69820	0.30203263	unknown	0.308328573	0.081486674	GM
AT2G18390	0.165419919	unknown	0.188917964	0.108890258	GM
AT1G01120	0.329839656	unknown	0.34381456	0.115162024	GM
AT1G02530	0.361819748	unknown	0.380142052	0.142566956	GM
AT5G64210	0.357123728	unknown	0.359849259	0.078138485	GM
AT2G26930	0.107279744	unknown	0.12874008	0.071734675	GM
AT1G26940	0.156227233	unknown	0.184862727	0.107491694	GM
AT4G15093	0.232364795	unknown	0.23981663	0.061764486	GM
AT1G62730	0.091078152	unknown	0.100734889	0.041214745	GM
AT4G36950	0.209327859	unknown	0.256234629	0.148741812	GM
AT4G19830	0.32902399	unknown	0.33812496	0.124621138	GM
AT4G24050	0.26939087	unknown	0.285783565	0.112114127	GM
AT5G04360	0.061201882	unknown	0.069759325	0.028245856	GM
AT5G09760	0.36829352	unknown	0.387172389	0.122656803	GM
AT5G05320	0.170091171	unknown	0.18180544	0.059119692	GM
AT1G79690	0.113375377	unknown	0.114953508	0.045041821	GM
AT5G27450	0.050346159	unknown	0.059215461	0.034305362	GM
AT1G59820	0.201682105	unknown	0.199669936	0.054418391	GM
AT1G13280	0.325698182	unknown	0.324950738	0.071417536	GM
AT1G77100	0.327684894	unknown	0.373661314	0.183125089	GM
AT1G22450	0.116522917	unknown	0.126966237	0.051864159	GM
AT4G18010	0.386846312	unknown	0.399576372	0.093860848	GM
AT2G34460	0.232660566	unknown	0.241469612	0.06103804	GM
AT4G19720	0.380848949	unknown	0.37813252	0.087189927	GM
AT5G16120	0.351107231	unknown	0.372600096	0.119058731	GM
AT4G35950	0.349145035	unknown	0.360590903	0.12431106	GM
AT2G38270	0.26437052	unknown	0.282543336	0.119608888	GM
AT5G44530	0.293105805	unknown	0.305159453	0.080384627	GM
AT5G16010	0.372045152	unknown	0.383217279	0.092858866	GM
AT5G04930	0.28754752	unknown	0.302828543	0.088667504	GM
AT3G13800	0.07402856	unknown	0.079059202	0.031935557	GM
AT2G39000	0.051891999	unknown	0.060802196	0.028709613	GM
AT2G01560	0.244287983	unknown	0.284274319	0.153240696	GM
AT1G69580	0.186280125	unknown	0.197241781	0.076635893	GM
AT5G65460	0.159318264	unknown	0.170542016	0.052533841	GM
AT1G10290	0.134982968	unknown	0.133535986	0.046350126	GM
AT4G00500	0.213479527	unknown	0.220435869	0.063461513	GM
AT5G23050	0.168868634	unknown	0.175452106	0.062626789	GM
AT4G38920	0.131578539	unknown	0.137742469	0.059460619	GM
AT1G42540	0.206898731	unknown	0.225955245	0.09780479	GM
AT1G05810	0.325859789	unknown	0.359982537	0.125120467	GM
AT2G22910	0.173756597	unknown	0.18673189	0.058356089	GM
AT2G11890	0.235315435	unknown	0.251945195	0.090387399	GM
AT1G26360	0.268307299	unknown	0.304633023	0.151195428	GM
AT3G19820	0.187804369	unknown	0.195329726	0.063922234	GM
AT3G47590	0.223291573	unknown	0.232098498	0.060346914	GM
AT3G14360	0.216901354	unknown	0.223676716	0.064805895	GM
AT1G29810	0.359068749	unknown	0.388608846	0.178189373	GM
AT5G66060	0.123778341	unknown	0.140709114	0.063527026	GM
AT1G01090	0.09347875	unknown	0.102212468	0.039890689	GM
AT2G15790	0.328323301	unknown	0.345020724	0.129245451	GM
AT1G01940	0.340583212	unknown	0.345379448	0.105150608	GM
AT1G04690	0.046979908	unknown	0.051128031	0.024561329	GM
AT3G25570	0.268398738	unknown	0.283649995	0.082694679	GM
AT3G55800	0.093525423	unknown	0.102747457	0.054379911	GM
AT5G17720	0.250354324	unknown	0.262597827	0.081762189	GM
AT2G48030	0.149598692	unknown	0.153552466	0.051630433	GM
AT4G10030	0.136083995	unknown	0.140019516	0.050191148	GM
AT5G65685	0.16190262	unknown	0.16927236	0.052094729	GM
AT4G17070	0.284490958	unknown	0.298261787	0.081828723	GM
AT2G27920	0.253986	unknown	0.265693004	0.0751968	GM
AT2G26420	0.204424645	unknown	0.220291012	0.085753972	GM
AT3G16100	0.287118624	unknown	0.327864331	0.140737754	GM
AT5G67290	0.115030952	unknown	0.118666143	0.032253722	GM
AT3G52020	0.263536043	unknown	0.285829607	0.127306899	GM
AT1G31160	0.099509767	unknown	0.105804644	0.042156482	GM
AT3G05320	0.353567485	unknown	0.366978999	0.131699848	GM
AT3G47630	0.090981801	unknown	0.094654069	0.034742546	GM
AT1G08480	0.090700568	unknown	0.102967289	0.055931205	GM
AT1G08550	0.120945001	unknown	0.129461472	0.044060223	GM
AT5G06290	0.196589658	unknown	0.19772382	0.059535498	GM
AT1G50430	0.138481609	unknown	0.155646379	0.071682969	GM
AT1G58120	0.352937634	unknown	0.363932316	0.09860215	GM
AT1G53500	0.321720171	unknown	0.320680538	0.095219054	GM
AT5G09650	0.155158451	unknown	0.167332149	0.063946913	GM
AT1G48030	0.169993269	unknown	0.172967502	0.05436916	GM
AT1G77090	0.155006065	unknown	0.159347786	0.051515502	GM
AT1G64760	0.374354211	unknown	0.394636862	0.18316219	GM
AT1G26120	0.277256411	unknown	0.320279619	0.17008285	GM
AT3G09580	0.099953001	unknown	0.107490044	0.036330988	GM
AT3G06470	0.380316469	unknown	0.39145801	0.132956694	GM
AT3G06930	0.096986426	unknown	0.102030062	0.044019342	GM
AT5G67520	0.320185118	unknown	0.330959823	0.083196297	GM
AT5G45180	0.237258122	unknown	0.247104644	0.072046324	GM
AT4G31870	0.274992645	unknown	0.288703333	0.090328317	GM
AT5G63620	0.16791162	unknown	0.182131328	0.061470982	GM
AT5G25480	0.197400927	unknown	0.215550344	0.084789076	GM
AT2G46210	0.25306442	unknown	0.25871336	0.082494045	GM
AT3G55240	0.198357044	unknown	0.251387697	0.156917708	GM
AT1G75450	0.378411702	unknown	0.382831466	0.075090725	GM
AT3G07020	0.097652917	unknown	0.10411357	0.038170106	GM
AT3G63240	0.181920911	unknown	0.199620185	0.072431299	GM
AT1G70670	0.335166659	unknown	0.346049539	0.131191768	GM
AT1G21730	0.155708392	unknown	0.164315871	0.062574647	GM
AT5G11380	0.127067554	unknown	0.132226669	0.041042673	GM
AT4G14880	0.085264083	unknown	0.091237339	0.041725769	GM
AT5G18240	0.214033838	unknown	0.212477062	0.070709189	GM
AT1G10810	0.260636168	unknown	0.263985714	0.089035283	GM
AT3G28980	0.32357128	unknown	0.327228263	0.074833937	GM
AT1G63460	0.158019536	unknown	0.177240947	0.066801454	GM
AT2G22905	0.305860227	unknown	0.333302034	0.137677795	GM
AT1G05820	0.309750315	unknown	0.332752702	0.171220271	GM
AT1G48020	0.327371104	unknown	0.367670832	0.169875795	GM
AT1G22410	0.238717843	unknown	0.248946151	0.072939274	GM
AT1G20410	0.097585274	unknown	0.100243253	0.03713925	GM
AT2G23890	0.163415138	unknown	0.166099311	0.050011182	GM
AT5G44240	0.201335575	unknown	0.209802243	0.070272579	GM
AT5G06905	0.272952886	unknown	0.300869686	0.151759098	GM
AT2G19490	0.309104278	unknown	0.314730078	0.104067406	GM
AT4G00040	0.248825749	unknown	0.251835354	0.06577732	GM
AT1G26130	0.200652212	unknown	0.214199171	0.067420261	GM
AT4G35810	0.333627603	unknown	0.358759211	0.16361591	GM
AT1G51310	0.090385162	unknown	0.10024015	0.046305797	GM
AT2G44100	0.205844592	unknown	0.211503795	0.052594866	GM
AT1G03630	0.313477315	unknown	0.314739433	0.124670362	GM
AT3G06770	0.407677342	unknown	0.399946163	0.151796828	GM
AT5G55130	0.049119667	unknown	0.05486263	0.025523728	GM
AT3G05190	0.224640168	unknown	0.231363413	0.067644908	GM
AT3G06440	0.199538472	unknown	0.199649435	0.054267984	GM
AT3G29636	0.188265842	unknown	0.234526434	0.145873158	GM
AT4G05430	0.347838132	unknown	0.380649668	0.173560908	GM
AT5G59010	0.212259074	unknown	0.232479232	0.106962275	GM
AT5G65750	0.238010842	unknown	0.251244184	0.061777868	GM
AT5G25265	0.290248148	unknown	0.328457383	0.166699606	GM
AT5G53770	0.172582197	unknown	0.185332427	0.060959549	GM
AT5G16440	0.093765864	unknown	0.099316931	0.039671993	GM
AT1G18490	0.189316146	unknown	0.195222175	0.058269669	GM
AT3G24340	0.253596219	unknown	0.262214505	0.07574567	GM
AT1G02130	0.303018242	unknown	0.321460588	0.124958367	GM
AT2G05990	0.140437927	unknown	0.153045505	0.059012736	GM
AT5G15700	0.282640889	unknown	0.294731721	0.076175431	GM
AT3G55030	0.091256714	unknown	0.103708075	0.049713993	GM
AT5G20110	0.337069674	unknown	0.34002294	0.074384891	GM
AT5G01710	0.277493108	unknown	0.281803688	0.077261922	GM
AT1G26100	0.179514527	unknown	0.189281033	0.065803208	GM
AT3G21500	0.321055717	unknown	0.319176449	0.079894542	GM
AT4G08790	0.097423113	unknown	0.102552852	0.041114996	GM
AT5G17380	0.327566145	unknown	0.327155668	0.083833482	GM
AT5G47900	0.355818943	unknown	0.361832301	0.081925534	GM
AT4G27550	0.333297085	unknown	0.342268105	0.097856292	GM
AT1G15410	0.085314362	unknown	0.087899961	0.027123091	GM
AT5G44000	0.195025492	unknown	0.205359402	0.061067338	GM
AT5G47770	0.21760243	unknown	0.215219941	0.070140118	GM
AT3G44830	0.272867869	unknown	0.273627271	0.078104376	GM
AT3G47790	0.250478704	unknown	0.293343827	0.148393876	GM
AT1G04120	0.390968642	unknown	0.396147145	0.112579768	GM
AT3G12780	0.147149322	unknown	0.165125009	0.073101411	GM
AT5G20490	0.225945421	unknown	0.262180427	0.152605894	GM
AT4G21320	0.348895186	unknown	0.382669758	0.174070912	GM
AT2G30390	0.133012967	unknown	0.140617011	0.04704001	GM
AT3G14440	0.321870024	unknown	0.333046213	0.095043096	GM
AT1G09910	0.27902362	unknown	0.290496435	0.080937028	GM
AT3G43210	0.232946606	unknown	0.239873165	0.065417233	GM
AT2G39445	0.355425385	unknown	0.394281426	0.177741342	GM
AT5G49215	0.204529785	unknown	0.247825249	0.169867842	GM
AT5G03530	0.349263528	unknown	0.371231263	0.1139615	GM
AT1G26340	0.137614883	unknown	0.139626622	0.041850414	GM
AT2G37420	0.308799336	unknown	0.329998158	0.10954602	GM
AT5G52490	0.280215636	unknown	0.29917629	0.081265471	GM
AT3G54440	0.21994826	unknown	0.272922793	0.163599509	GM
AT5G53050	0.158790982	unknown	0.163815029	0.0593059	GM
AT5G51130	0.13291208	unknown	0.136165542	0.047301398	GM
AT5G11130	0.250277014	unknown	0.289580575	0.176770037	GM
AT2G40090	0.307512351	unknown	0.318663914	0.123214024	GM
AT5G45750	0.350515694	unknown	0.375750249	0.123904528	GM
AT3G63410	0.145822865	unknown	0.156517912	0.06883651	GM
AT3G48080	0.360473726	unknown	0.370351823	0.102112499	GM
AT1G31690	0.379473417	unknown	0.389274863	0.084450418	GM
AT3G62000	0.380026856	unknown	0.387845345	0.110307036	GM
AT2G46500	0.380870595	unknown	0.36942622	0.088745996	GM
AT5G20740	0.390989197	unknown	0.394434159	0.131362234	GM
AT4G22330	0.074117641	unknown	0.082217695	0.03873512	GM
AT5G13420	0.370858364	unknown	0.365510863	0.09207591	GM
AT4G22110	0.334117846	unknown	0.341437277	0.104948233	GM
AT5G11910	0.104288562	unknown	0.108530911	0.035561035	GM
AT3G18220	0.200666506	unknown	0.223221759	0.080604845	GM
AT2G38660	0.118975297	unknown	0.120176074	0.039532629	GM
AT1G17840	0.384292907	unknown	0.383109731	0.10029848	GM
AT3G55040	0.327502436	unknown	0.338061886	0.067955457	GM
AT3G52200	0.091930685	unknown	0.097244799	0.039569549	GM
AT5G10170	0.378334409	unknown	0.373238109	0.082776862	GM
AT1G66235	0.330262238	unknown	0.38132791	0.181203151	GM
AT4G35220	0.201133285	unknown	0.210232596	0.067878738	GM
AT5G38520	0.316795028	unknown	0.312181256	0.080050441	GM
AT5G44730	0.244487436	unknown	0.253194485	0.083226786	GM
AT1G49250	0.247425391	unknown	0.268706583	0.093845941	GM
AT1G07640	0.257235094	unknown	0.266702118	0.071719206	GM
AT5G66310	0.17575988	unknown	0.185329786	0.063732053	GM
AT1G67790	0.362653069	unknown	0.366407054	0.071676085	GM
AT1G29470	0.245011098	unknown	0.249418205	0.102846861	GM
AT4G01190	0.338327319	unknown	0.335251896	0.08736683	GM
AT1G12550	0.337588493	unknown	0.356887443	0.105719045	GM
AT3G49050	0.170832292	unknown	0.180050941	0.056594181	GM
